35,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,9.0,6.0,8.0,10.0,10.0,17.0,27.0,22.0,30.0,19.0,19.0,24.0,9.0,9.0,7.0,4.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
38,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,6.0,8.0,3.0,5.0,5.0,7.0,4.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,4.0,10.0,8.0,22.0,17.0,10.0,17.0,17.0,13.0,16.0,8.0,7.0,6.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,8.0,6.0,4.0,18.0,20.0,42.0,58.0,66.0,90.0,53.0,51.0,60.0,45.0,30.0,14.0,31.0,11.0,7.0,3.0,11.0,1.0,2.0,5.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39,3.0,3.0,3.0,4.0,2.0,5.0,5.0,1.0,12.0,8.0,7.0,18.0,33.0,36.0,49.0,73.0,47.0,63.0,33.0,63.0,50.0,41.0,31.0,34.0,17.0,7.0,8.0,8.0,2.0,4.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,6.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
40,2.0,5.0,5.0,4.0,9.0,6.0,9.0,25.0,21.0,43.0,16.0,50.0,36.0,44.0,40.0,66.0,52.0,39.0,42.0,52.0,43.0,19.0,18.0,21.0,8.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,5.0,10.0,15.0,5.0,8.0,3.0,7.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42,0.0,2.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,6.0,4.0,10.0,12.0,37.0,38.0,32.0,55.0,43.0,47.0,40.0,39.0,30.0,18.0,15.0,5.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
44,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,5.0,7.0,0.0,8.0,1.0,6.0,2.0,6.0,4.0,6.0,3.0,3.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,5.0,4.0,6.0,11.0,21.0,18.0,13.0,18.0,5.0,15.0,12.0,14.0,9.0,11.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
